OTU ID	CCN1	CCN10a	CCN11	CCN12	CCN13	CCN14	CCN16	CCN17	CCN18	CCN19	CCN2	CCN20	CCN3	CCN4	CCN5	CCN6	CCN7	CCN8a	CCN9	CCP1	CCP10	CCP12	CCP13	CCP14	CCP15	CCP16	CCP17	CCP18	CCP19	CCP2	CCP20a	CCP3	CCP4	CCP5	CCP6a	CCP7	CCP8	CCP9
0f06bc73534321814ff0e341f4846fac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0
572be56789b840dc21f0dfad380396b3	0	0	0	0	0	0	0	287	0	0	0	13	0	0	0	25	0	1034	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0
cb81465ef5a1ee68dd388a00dd213f1e	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	4	0	0	223	0	0
dbe829f09ea68732636beea2241bb6d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
144f00b9e9466b9c7b3f63849ce09709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0
bb0ec67481c826edfe26490692202c3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	57	0	0	0	0	0	0
31c7bc067538dcf7916e8b7cbefa44e5	0	1208	0	0	0	0	0	1578	11449	121	151	18	5705	0	0	76	0	99	0	0	78	534	781	0	52	0	0	213	25	0	1304	3571	0	57	297	0	6	0
4a0d8810f8333d759556286bc534abfa	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf4247c7cbfe5a1cc0fb2de9000a2a4c	1747	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5859c644498bf396619fcca4ed014b8d	0	0	0	0	0	0	0	0	85	76	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	25	9	0	252	0	118	0	0	620	0
cd60d3e126298045beaaf28cb5796913	19	0	0	0	0	0	0	0	0	0	0	0	30	47	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b6d335d29fb8edf989ba7d03a848d84	0	587	0	0	0	0	0	26	232	45	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
09ad3f07c79e7bbc78206689dc55492d	0	25	0	0	0	0	0	8	23	53	0	32	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	692	0	0	0	0	0	0	0
494e65560668c776b1b9e745b349c50d	0	0	0	0	0	0	0	0	16	36	0	5	0	0	0	0	0	0	0	0	0	681	0	0	0	0	0	0	0	0	125	0	0	0	52	0	0	0
bb261ad5c8163fc565330befc3889cff	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
